name,brand,category,description,image_url,rating,review_count
"Clairol Age Defy Permanent Hair Color Crème 6A Light Ash Brown, 1 Application",Clairol,Beauty > Hair Care > Hair Care Brands > Clairol,"They say youre only as old as you feel, and the same applies to hair. What do you want your hair to say? You can tell your story your way with the 100% advanced gray coverage of Clairol Age Defy permanent hair color. From the Intensifying Pre-Treat Serum to the antioxidant-infused ColorSeal Conditioning Therapy, Clairol Age Defy is expertly designed to cover even the most stubborn grays for hair that looks younger. Plus, it includes our innovative Tri-Plex Formula to help protect hair structure and reduce hair breakage. So why wait? Live it up! With hair that looks 10 years younger, thanks to Clairol Age Defy. Our most advanced coverage for stubborn grays Innovative Tri-Plex Formula helps protect hair structure and reduce hair breakage Includes Intensifying Pre-Treat Serum and antioxidant-infused CC+ ColorSeal Conditioning Therapy 100% advanced gray coverage",https://i5.walmartimages.com/asr/6bbe89b6-c859-4be3-a861-a97f7800d3d8_1.047b86ccc3806c684624c192fcbe46d4.jpeg | https://i5.walmartimages.com/asr/8fbbf152-b386-45ff-9ed9-3e947fcd2525.6a875315fd83ce7306adc9b1af26fcb1.jpeg | https://i5.walmartimages.com/asr/69658ba0-d45d-485e-977a-229af3452e5b.2317b200b232e7c2cadc3a5caaa2031c.jpeg | https://i5.walmartimages.com/asr/da20b08b-0d56-4e87-83d0-7d4fe7fd6b13.6a19a3269d65c760d65c272f704e3ead.jpeg | https://i5.walmartimages.com/asr/e500c70c-098e-414d-9e22-21ac0032bbc2.24121534168f5cca4a577d3dd1d349ad.jpeg | https://i5.walmartimages.com/asr/7aaa058f-6b82-466c-baa2-3a5cf16e5d42.44917ed269a6227853356b5331c7f94b.jpeg,4.3,1188.0
OxiClean Odor Blasters,OxiClean,Household Essentials > Laundry > OxiClean,"Used For: Top-loading Washing Machine, Multi-purpose, High Efficiency Washing Machine, Front-loading Washing Machine ||Product Form: Powder ||Number of Uses: 95 Loads ||Capacity (volume): 80.000 ||Product Formulation: Color Safe ||Recommended Surface Application: Fabric, Clothing, Multi-surface, Cotton ||Scent: Fresh ||Product Results: Eliminates Odors, Removes Grease, Stain Remover, Removes Dirt, Cleaner ||Travel Size: No ||Health Facts: Phosphate-free ||Product Warning: flush immediately if product enters eyes, keep out of reach of animals, seek medical help if product is swallowed, keep out of reach of children, keep out of eyes ||Made in the USAOxiClean Odor Blasters",https://i5.walmartimages.com/asr/86c91a01-5c36-4b5b-bd3d-e29687918596_1.acd34c04d7b1c7ad1a0daabe88718205.jpeg,4.6,9656.0
"Airplus Extreme Active Gel Lightweight and Breathable Shoe Insoles for Cushion and Support, Mens, Size 7-13",Airplus,Health > Foot Care > Foot Care Deals > Foot Care Deals,"The Airplus Extreme Active Gel Insole absorbs shock with every step. Its lightweight and breathable design fits into any shoe, providing your feet with cushioning and support. The full-length insole offers additional support throughout the foot, including the heel, arch, and ball-of-foot, wih dual color gel at impact zones. Gel arch support increases stability and comfort with every step. Gel at heel and ball-of-foot absorbs shock with every step Breathable gel footbed offers cushioning Gel arch support increases stability Country of Origin:  Imported",https://i5.walmartimages.com/asr/3a8da665-04b7-4aee-b170-935ca206af9e_1.fa870136ac9f169481f2a07887fe2d17.jpeg | https://i5.walmartimages.com/asr/9211a159-8280-468a-baab-54ed21dd7319_1.21be9928d4c62110149044763f55db86.jpeg | https://i5.walmartimages.com/asr/4fd3d6b7-45f4-409b-9548-e1504aa29dac_1.616067ef989ef592bf25bd8034413baf.jpeg | https://i5.walmartimages.com/asr/201d2491-6d52-492e-ac19-2f496ea3c43b_1.7f4609cb4fdb74ddac4e2fe77378c4bf.jpeg | https://i5.walmartimages.com/asr/c4357180-4be0-477c-9436-43c362169d9b_1.8b9d7d2d7ee8cb407851674e6ead2702.jpeg | https://i5.walmartimages.com/asr/2be16e58-ea13-4784-b9dc-71d5012ebb90_1.11087292b9a12603c1e055bb7953f972.jpeg,3.5,14.0
OLAY Total Effects 7-In-1 Anti-Aging Daily Moisturizer Fragrance Free 1.70 oz (Pack of 4),Olay,"Shop by Brand > Health, Beauty & Personal Care > Olay","Pack of 4 Pack of 4 for the UPC: 075609001772 Love the skin youre in. Active Ingredients: Water; Glycerin; Niacinamide*; Isohexadecane; Dimethicone; Isopropyl Isostearate; Polyacrylamide; Sodium Ascorbyl Phosphate**; Panthenol***; Tocopheryl Acetate****; Camellia Sinensis Leaf Extract; Zinc Oxide; Titanium Dioxide; Sucrose Polycottonseedate; Sorbitan Stearate; Cetyl Alcohol; C13-14 Isoparaffin; Stearyl Alcohol; Dimethiconol; Laureth-7; PEG-100 Stearate; Stearic Acid; Citric Acid; Propylparaben; Disodium EDTA; Methylparaben; BHT; Benzyl Alcohol; Ethylparaben; Ammonium Polyacrylate; Triethoxycaprylylsilane; *Vitamin B3; **Vitamin C; ***Pro-Vitamin B5; ****Vitamin E Uses: For those concerned about signs of aging, this daily non-fragrance and non-color facial moisturizer provides the benefit of 7 anti-aging therapies in 1 formula: Line Minimization. Nourishing Moisturization. Tone Enhancement. Gentle Exfoliation. Pore Refinement. Free Radical Defense. Subtle Lifting. Color and fragrance-free. Dermatologically tested. Non-comedogenic (wont clog pores). Oil-free and fast-absorbing.",https://i5.walmartimages.com/asr/d7477175-4280-4070-8282-031eeb61cb2c_1.21b0b2c9fbe2375f625c3d8db07add57.jpeg,0.0,0.0
"Neutrogena MoistureSmooth Lipstick Balm, Classic Nude, Shine Finish, .011 oz",Neutrogena,Beauty > Beauty by Top Brands > Neutrogena > Neutrogena Lip Gloss,"Protect and care for your lips while adding a hint of color with Neutrogena MoistureSmooth Color Stick. This nourishing balm-like lipstick instantly moisturizes dry lips while continuously conditioning them to make lips softer and smoother in just three days. The dermatologist-tested lip balm is made with nourishing fruit extracts including mango and shea butter, so lips feel moisturized for hours and days. This lipstick glides on easily and makes your lips feel smoother and softer even after you take it off. The twist-up package allows for perfect application every time--no sharpener needed. This versatile and soothing lipstick bridges the gap between makeup and skincare. Choose shades 10-80 for a sheer, shimmery finish and shades 90-180 for a bold and creamy finish. Neutrogena MoistureSmooth Color Stick Moisturizing Lipstick to nourish and soothe lips This balm-like lipstick instantly moisturizes dry lips while adding vibrant color Continuously conditions for softer and smoother lips in just three days This two-in-one lipstick and lip balm soothes lips even after taking it off Formulated with nourishing fruit extracts and shea butter so lips feel moisturized for hours The twist-up design of this lip color makes it easy to use and apply; no sharpening needed The balm-like formula glides on easily and is dermatologist tested Choose shades 10-80 for a sheer, shimmery finish and shades 90-180 for a bold and creamy finish",https://i5.walmartimages.com/asr/178b54a0-4612-4870-82a3-85d6759cf34d_1.dfe9a10b71423c6119c1cd5b8be247ec.jpeg | https://i5.walmartimages.com/asr/92799ff9-d73b-4b2d-9177-3f5480af9936.7916f9cbb265fa0a4e828e2bc944ae74.jpeg | https://i5.walmartimages.com/asr/392e4744-1086-489a-bb79-c42a71d375a2_1.e68de142d35a1924e281ed389e23016b.jpeg | https://i5.walmartimages.com/asr/f511d513-8de9-42c6-9a7c-67618ee1aad4_1.e9710bdf65e0d284a678a51e572c9c65.jpeg | https://i5.walmartimages.com/asr/70ee8816-4d59-45ce-9fdc-254e36521fb8_1.81b9f8a8a55130d1d9194b4dc49946a7.jpeg | https://i5.walmartimages.com/asr/dc3d6ec6-3c74-4f91-ab82-7086c5a9c482_1.15f927b6f1e777c1767cc9831f1ce1b6.jpeg | https://i5.walmartimages.com/asr/5a1d5c12-6f85-457f-9e1f-15178ed61c8b.13fcf94a752d6261b7de2ca6a7c17c95.jpeg | https://i5.walmartimages.com/asr/bf860a0f-fa4f-482f-a1cb-8e9c7b969c18_1.db674f2565aed596baf5bda62985f86a.jpeg,0.0,1282.0
"(2 pack) Irish Spring 5 in 1 Hair, Face and Body Wash Pump - 32 fluid ounce",Irish Spring,Personal Care > Bath & Body > Body Wash & Shower Gel,"Irish Spring Body Wash 5-in-1 Face, Hair, and Body, gives you an all-over clean feeling. Made to be used on your hair, face, and the rest of your body, this versatile body wash contains a shampoo, conditioner and 24 hour odour neutralizer. The 5-in-1 benefits keep your body, face, and hair clean and fresh for 24 hours. Irish Spring 5 in 1 Hair, Face and Body Wash Pump - 32 fl oz  5 benefits in 1 Gel Body Wash Shampoo  Conditioner Face Wash Odor Neutralizer for 24 hour freshness Clean Fresh scent",https://i5.walmartimages.com/asr/e094861a-0ed4-4385-bd4a-60ffc371b8e7_1.243defc43b3c7734fd58045298f47c4a.png | https://i5.walmartimages.com/asr/18aabd11-6924-46dd-8ad9-aaa913f6654f_1.e7d977bde4f9f61e3ba6806d8416b707.jpeg | https://i5.walmartimages.com/asr/4c7523d6-7af3-49c4-abea-da949f27be25_1.ac7e427a0b909e54bb2e97b8285e31f0.jpeg | https://i5.walmartimages.com/asr/42976601-8cd7-4764-9370-c730ec61d91c_1.0da2248a19aca0b6e84d3cc42f9e789d.png | https://i5.walmartimages.com/asr/c8248e29-5425-4260-a382-a3da4d52ac24_1.724b65943070b585e6d6fbc9759f057c.png | https://i5.walmartimages.com/asr/b7aa5ca7-b501-4ea0-a4f9-ae579da4993d_1.851375ed1e032febb04c68a8f3ef0ff6.jpeg,0.0,2.0
"Garnier Whole Blends Repairing Shampoo Honey Treasures, For Damaged Hair, 22 fl. oz.",Garnier,Beauty > Hair Care > Hair Care Brands > Garnier Hair Care,"Our creamy, lush repairing shampoo for damaged hair, blooms with a delicious fragrance of royal jelly, honey & propolis, bringing to life our wholesome care that strengthens hair and helps prevent split ends & breakage.* *When using the Garnier Whole Blends Repairing system of shampoo & conditioner. Whole Blends Repairing Shampoo strengthens hair and prevents split ends Formula blended with Honey known to Replenish, and Propolis and Royal Jelly known to Nourish and Repair Paraben-free and gentle enough for everyday use For every blend, theres Whole Blends, hair care blended with purpose",https://i5.walmartimages.com/asr/e30b8e1a-5538-4d8d-a8df-01f5333cd449.dd07c186054db64fb8db8cf4a69f8d26.jpeg | https://i5.walmartimages.com/asr/a219b936-fa53-4356-86a0-840dc9f5f89b.f7d71bf86a8fce0dea9a9d0804400bea.jpeg | https://i5.walmartimages.com/asr/a7940258-3e39-4279-b915-e2fad2515865.2b1f3097d866678e16357dcf0b982866.jpeg | https://i5.walmartimages.com/asr/4004fcd8-c2c4-44ee-83b0-71df7bdeec61.688657d3c0232e014ba0249d18d67b7d.jpeg | https://i5.walmartimages.com/asr/6e7f088f-6b27-4efa-8eeb-ca4363258302.8ed205a86204a903641a095943738707.jpeg | https://i5.walmartimages.com/asr/f2fccf5a-41d9-46a5-b267-bd562dd15a22.11c97d129f66f1870526c3d541ca58f7.jpeg | https://i5.walmartimages.com/asr/0d141c3c-ea19-4a6c-b6c2-d6a8a07aef20.cbb5c449c5774ba9113b24932427b13e.jpeg | https://i5.walmartimages.com/asr/0492cfd7-ff66-4901-8f5b-8cf3d5443d60_1.51a30507b3f8b5e432e96804bf98b934.jpeg | https://i5.walmartimages.com/asr/feec4900-a346-4a62-9f78-26554d9e0d7a.c80b0b64881d3f29fff7c170a3cf49d0.jpeg | https://i5.walmartimages.com/asr/29f22781-6a39-4d88-991d-f5b7a5940b52.789f9b3108c3fd6907ccf50639efa95f.jpeg,4.7,13809.0
"OPI Nail Gel Polish GelColor .5oz/15mL 3 CT Combo - Base, Top & Tagus in That Selfie! L18",OPI,Premium Beauty > Premium Makeup > Premium Nail Polish & Care > Premium Nail Polish,,https://i5.walmartimages.com/asr/744e869c-3500-49d1-947b-688c147050f9_1.b6c923a140209749a377778c57dce4a0.png,5.0,1.0
12 X TRAVEL SET Elta MD UV DAILY TINTED SPF 46 Sunscreen FREE shipping,EltaMD,Premium Beauty > Premium Facial Skincare > Premium Sun Care & Sunscreens,,https://i5.walmartimages.com/asr/11365591-fc7e-4883-bd0e-8bd2d035e740_1.6f931020fd466795a1c73bf598918cb3.jpeg,5.0,1.0
"(2 Pack) Old Spice Fresher Timber Scent Body Spray for Men, 3.75 oz",Old Spice,Personal Care > Deodorants & Antiperspirants,"Old Spice Mens Body Spray keeps you smelling great all day. Simply unlock the cap and spray your body from 6-8 inches away before you leave the house in the morning. Keep one in your gym bag and one at home. Climb the tallest tree. Sail the widest ocean. Discover the heretofore undiscoverable. Why? Smellventure, my friend, smellventure. Bring the aromas of your far-off conquests home and then slather them all over your body. Timber smells like a makeshift shelter hewn from the surrounding woods and also like spices. Old Spice Mens Body Spray keeps your whole body smelling fresh all day long with Re-fresh Scent Technology because thats how long you have a body. So cast your eyes towards the horizon, and then go get it and bring it back here so we can see what it looks like. Old Spice Fresher Timber Scent Body Spray for Men, 3.75 oz: The scent of woods and spices in Timber can fell even the hardest of hearts Old Spice Mens Body Spray for bodies lasts all day, because your body is your body all day long - usually Fresher Collection smells as great as nature is, taking inspiration from the freshest places in the world So easy to use you might accidentally put it on and only later realize your man-nificence Wearing body spray is like wearing a suit of armor except the suit is a smell and wont stop projectiles so dont expect it to",https://i5.walmartimages.com/asr/539524bc-8687-485a-af45-dc764cd3557f_1.f4ec41b1e0e1549218c89eeb01943615.jpeg | https://i5.walmartimages.com/asr/bb8c3432-321c-4e9d-91e0-8fffd5be2add_1.2b260ffa4a0b620c1c8041f56c3578b2.jpeg | https://i5.walmartimages.com/asr/e265d82b-df02-4d47-b302-671e25b9a86e_2.c59e23bdf7309e58550ab3f431fda1a9.jpeg | https://i5.walmartimages.com/asr/4a74c888-3287-4120-a62e-4091024f9afa_1.a1200919b94f63cfd77cb2d4502d9bc7.jpeg | https://i5.walmartimages.com/asr/d8838525-767f-4ff8-aa81-89083694eb29_1.af3908c3adce116132507d086566fc5b.jpeg | https://i5.walmartimages.com/asr/bd8f2c40-c0c2-49dd-8745-2096d36dc671_2.f1cf00468c272b12a351c9c51a86b70b.jpeg | https://i5.walmartimages.com/asr/26f76f8a-633e-412c-81af-8bf15a312a6c_3.20e14d539f5a331589f0d12e978cd83f.jpeg | https://i5.walmartimages.com/asr/27855888-1e42-4d17-a464-e3c76444cdd6_2.092e4f807fe5bada82d9eab23402b8ef.jpeg,3.6,180.0
"GLYCOLIC ACID Skin Chemical Peel 50% UNBUFFERED | Natural Alpha Hydroxy Acid (AHA) | For Acne, Oily Skin, Wrinkles, Blackheads, Large Pores, Dull Skin & More",Skin Beauty Solutions,Beauty > Skin Care > Moisturizers > Moisturizers for Oily Skin,"Glycolic Acid has been beneficial in improving dry skin, treating age spots, decreasing facial lines, and rejuvenating the skins surface. Dermatologists and estheticians have been utilizing glycolic acid as an effective and proven tool in the fight against the aging process. GLYCOLIC ACID Unbuffered Cosmetic Grade Peel 100% Purity Acne Wrinkles Dull Skin Glycolic Acid Skin Chemical Peel MD Grade Unbuffered- For Anti-Aging, Anti-Acne, Wrinkles, Large pores, Scars & More Problem Type/ Purpose:Aging Skin, Fine Lines, Wrinkles, Large pores, Age spots, Sun damage, Freckles, Tattoos, Stretch Marks, Acne and Acne Scars Skin Types:Ideal for Dry Skin, Normal Skin, Oily Skin, Acne Prone Skin, and Mature Skin. Sensitive skin should do a spot test on a patch of skin before using it on their face. Glycolic Acid has been beneficial in improving dry skin, treating age spots, decreasing facial lines, and rejuvenating the skins surface. Dermatologists and estheticians have been utilizing glycolic acid as an effective and proven tool in the fight against the aging process. What Are Alpha Hydroxy Acids? Alpha-hydroxy acids are commonly found and isolated from fruits of all sorts. That is why they are referred to as fruit acids. For example, malic acid is found in apples, citric acid can be isolated from most citrus fruits and glycolic acid is commonly found in honey and sugar cane. Lactic acid is found in milk that has soured and Tartaric acid can be isolated from fermented grapes (wine). Glycolic acid works as an exfoliating agent because of its high acidity but easy solubility. When placed on the skin as part of an exfoliating cream or gel, glycolic acid goes under the damaged upper layers of skin and destroys the ‘glue, which holds dead skin to the surface. As this dead skin is chemically burned off, the other ingredients carry the individual flakes away and a water rinse neutralizes the remaining acid. The result is a much-smoother skin surface and a more youthful appearance. A secondary benefit is glycolic acids ability to draw moisturizers into the newly exfoliated skin surface. One study showed that topical treatment twice a day for 3 months with 5% glycolic acid cream at pH 2.8 affected surface and epidermal changes, while the same treatment, but with a 12% cream reached deeper and influenced both the epidermis and the deeper dermis layer, and resulted in increased epidermal and dermal firmness and thickness. Both showed clinical improvement in skin smoothness and in the appearance of lines and wrinkles. Another study showed that AHAs might thin the outer stratum corneum, but actually end up increasing the overall thickness of the epidermis. This thickening is accompanied by increased synthesis of collagen. It is apparent that alpha-hydroxy acids may do more than just increase exfoliation and skin cell turnover. How does a chemical peel work? Chemical peels work by loosening and gently sloughing off the damaged, unattractive skin cells. Depending on the strength of the peel, you may feel a slight tingling or the mild sting of sunburn. Flaking may occur several days following the peel as the damaged skin is freed and new, unblemished skin cells rise to the surface. Glycolic Peels can also work on the deeper layers of skin to accelerate the skins natural production of collagen and elastin. Benefits Of Glycolic Acid Peels: Fine lines and wrinkles Sun-damaged skin Dull, dry complexion Uneven skin tone Sun/age spots Hyper-pigmentation Large pores Freckles Blackheads/whiteheads Acne scarring Tightens saggy skin Stimulates new collagen Smoother skin texture Exfoliate and remove surface debris",https://i5.walmartimages.com/asr/88c01b55-d483-4836-894a-b45fedfb6d80_1.10a9bdf09c39f8ed33a200dacfb1fe57.jpeg | https://i5.walmartimages.com/asr/15ca762c-3bcc-4349-91c4-f98ddd06c5ed_1.2a13a43bfb31685db145bc8ab4c219ea.jpeg | https://i5.walmartimages.com/asr/6ff10f1d-7df4-4b4e-9e31-dc41210f4d1e_1.12f90ff31e8b10c3023ce1710e3731ef.jpeg | https://i5.walmartimages.com/asr/8e8791b4-6066-41b5-b9b6-0abb8ec02458_1.08ccec2baf7b825a33a81dbbc4db7ff6.jpeg | https://i5.walmartimages.com/asr/4b78bcf5-7d06-48dd-99f0-2f936f5a0d0e_1.e192934bd1fabb46e0637be8154a9f5d.jpeg | https://i5.walmartimages.com/asr/a14d3a1f-4e81-4778-acd9-58932dfd8cd0_1.f7e41f8a8a27300429f835fabe98c5a6.jpeg | https://i5.walmartimages.com/asr/68bf835b-7fc0-4047-a41f-3df6cfb9bbe6_1.f61b9af592a0cb6ca8cb98c9b843a01a.jpeg,5.0,2.0
